ANO_ELEICAO,SG_UE,SQ_CANDIDATO,NR_TURNO,QT_VOTOS_NOMINAIS
2018,RJ,190000618114,1,427
2018,RJ,190000618116,1,0
2018,RJ,190000618117,1,2682
2018,RJ,190000618119,1,477
2018,RJ,190000618120,1,305
2018,RJ,190000618121,1,2718
2018,RJ,190000618122,1,112
2018,RJ,190000618123,1,97
2018,RJ,190000618124,1,421
2018,RJ,190000618125,1,7556
2018,RJ,190000618126,1,926
2018,RJ,190000618127,1,128
2018,RJ,190000618129,1,133
2018,RJ,190000618130,1,3144
2018,RJ,190000618131,1,301
2018,RJ,190000618132,1,2889
2018,RJ,190000618133,1,327
2018,RJ,190000618134,1,8855
2018,RJ,190000618135,1,5291
2018,RJ,190000618136,1,105
2018,RJ,190000618137,1,241
2018,RJ,190000618138,1,61
2018,RJ,190000618140,1,827
2018,RJ,190000618142,1,102
2018,RJ,190000618144,1,141
2018,RJ,190000618145,1,121
2018,RJ,190000618147,1,18
2018,RJ,190000618148,1,104
2018,RJ,190000618149,1,25
2018,RJ,190000618150,1,2
2018,RJ,190000618151,1,0
2018,RJ,190000618152,1,4414
2018,RJ,190000618153,1,139
2018,RJ,190000618154,1,260
2018,RJ,190000618155,1,479
2018,RJ,190000618156,1,692
2018,RJ,190000618157,1,37
2018,RJ,190000618158,1,209
2018,RJ,190000618159,1,160
2018,RJ,190000618160,1,436
2018,RJ,190000618161,1,121
2018,RJ,190000618162,1,111
2018,RJ,190000618163,1,3
2018,RJ,190000618164,1,0
2018,RJ,190000618363,1,1673
2018,RJ,190000618364,1,2078
2018,RJ,190000618365,1,16834
2018,RJ,190000618366,1,299
2018,RJ,190000618367,1,344
2018,RJ,190000618368,1,1062
2018,RJ,190000618369,1,224
2018,RJ,190000618370,1,43
2018,RJ,190000618371,1,250
2018,RJ,190000618372,1,412
2018,RJ,190000618373,1,367
2018,RJ,190000618374,1,450
2018,RJ,190000618375,1,9
2018,RJ,190000618376,1,58
2018,RJ,190000618377,1,380
2018,RJ,190000618378,1,45123
2018,RJ,190000618379,1,12173
2018,RJ,190000618380,1,288
2018,RJ,190000618381,1,265
2018,RJ,190000618382,1,1582
2018,RJ,190000618383,1,1238
2018,RJ,190000618384,1,2849
2018,RJ,190000618385,1,98
2018,RJ,190000618386,1,309
2018,RJ,190000618387,1,16
2018,RJ,190000618388,1,955
2018,RJ,190000618389,1,21591
2018,RJ,190000618390,1,3713
2018,RJ,190000618391,1,635
2018,RJ,190000618392,1,202
2018,RJ,190000618393,1,98
2018,RJ,190000618394,1,69
2018,RJ,190000618395,1,30
2018,RJ,190000618396,1,319
2018,RJ,190000618397,1,945
2018,RJ,190000618398,1,49952
2018,RJ,190000618399,1,119
2018,RJ,190000618400,1,113
2018,RJ,190000618401,1,81
2018,RJ,190000618402,1,1473
2018,RJ,190000618403,1,10623
2018,RJ,190000618404,1,563
2018,RJ,190000618406,1,471
2018,RJ,190000618407,1,1161
2018,RJ,190000618408,1,1056
2018,RJ,190000618409,1,25934
2018,RJ,190000618410,1,59672
2018,RJ,190000618412,1,345
2018,RJ,190000618413,1,283
2018,RJ,190000618415,1,1594
2018,RJ,190000618416,1,535
2018,RJ,190000618417,1,452
2018,RJ,190000618418,1,4119
2018,RJ,190000618419,1,447
2018,RJ,190000618420,1,227
2018,RJ,190000618421,1,34
2018,RJ,190000618422,1,63450
2018,RJ,190000618423,1,13476
2018,RJ,190000618424,1,110167
2018,RJ,190000618425,1,2224
2018,RJ,190000618426,1,9589
2018,RJ,190000618427,1,192
2018,RJ,190000619285,1,7148
2018,RJ,190000619286,1,347
2018,RJ,190000619287,1,6215
2018,RJ,190000619288,1,338
2018,RJ,190000619289,1,571
2018,RJ,190000619290,1,514
2018,RJ,190000619291,1,410
2018,RJ,190000619292,1,180
2018,RJ,190000619293,1,444
2018,RJ,190000619294,1,679
2018,RJ,190000619295,1,60
2018,RJ,190000619296,1,2606
2018,RJ,190000619297,1,40
2018,RJ,190000619298,1,0
2018,RJ,190000619299,1,162
2018,RJ,190000619300,1,327
2018,RJ,190000619301,1,734
2018,RJ,190000619302,1,465
2018,RJ,190000619303,1,265
2018,RJ,190000619304,1,211
2018,RJ,190000619305,1,1405
2018,RJ,190000619306,1,284
2018,RJ,190000619307,1,135
2018,RJ,190000619308,1,167
2018,RJ,190000619309,1,80
2018,RJ,190000619310,1,223
2018,RJ,190000619311,1,254
2018,RJ,190000619312,1,91
2018,RJ,190000619313,1,48317
2018,RJ,190000619314,1,676
2018,RJ,190000619315,1,813
2018,RJ,190000619316,1,92
2018,RJ,190000619317,1,156
2018,RJ,190000619318,1,211
2018,RJ,190000619319,1,99
2018,RJ,190000619320,1,609
2018,RJ,190000619322,1,247
2018,RJ,190000619323,1,26
2018,RJ,190000619324,1,216
2018,RJ,190000619325,1,1596
2018,RJ,190000619326,1,684
2018,RJ,190000619327,1,731
2018,RJ,190000619328,1,668
2018,RJ,190000619329,1,404
2018,RJ,190000619330,1,179
2018,RJ,190000619331,1,1104
2018,RJ,190000619332,1,516
2018,RJ,190000619333,1,627
2018,RJ,190000619334,1,2056
2018,RJ,190000619335,1,94
2018,RJ,190000619336,1,158
2018,RJ,190000619337,1,10560
2018,RJ,190000619338,1,237
2018,RJ,190000619339,1,1147
2018,RJ,190000619340,1,9576
2018,RJ,190000619341,1,145
2018,RJ,190000619342,1,689
2018,RJ,190000619343,1,821
2018,RJ,190000619344,1,203
2018,RJ,190000619345,1,547
2018,RJ,190000619346,1,780
2018,RJ,190000619347,1,1847
2018,RJ,190000619348,1,1054
2018,RJ,190000619349,1,1335
2018,RJ,190000619350,1,0
2018,RJ,190000619351,1,22141
2018,RJ,190000619352,1,363
2018,RJ,190000619353,1,137
2018,RJ,190000619354,1,794
2018,RJ,190000619355,1,241
2018,RJ,190000619356,1,151
2018,RJ,190000619357,1,2069
2018,RJ,190000619358,1,563
2018,RJ,190000619360,1,37
2018,RJ,190000619361,1,779
2018,RJ,190000619362,1,0
2018,RJ,190000619363,1,3223
2018,RJ,190000619364,1,8576
2018,RJ,190000619365,1,165
2018,RJ,190000619366,1,0
2018,RJ,190000619367,1,6106
2018,RJ,190000619368,1,1268
2018,RJ,190000619369,1,591
2018,RJ,190000619370,1,1738
2018,RJ,190000619371,1,282
2018,RJ,190000619372,1,187
2018,RJ,190000619373,1,2716
2018,RJ,190000619374,1,93
2018,RJ,190000619375,1,987
2018,RJ,190000619376,1,555
2018,RJ,190000619377,1,161
2018,RJ,190000619378,1,738
2018,RJ,190000619379,1,330
2018,RJ,190000619380,1,235
2018,RJ,190000619381,1,81
2018,RJ,190000619382,1,195
2018,RJ,190000619383,1,807
2018,RJ,190000619384,1,260
2018,RJ,190000621056,1,1157
2018,RJ,190000621057,1,651
2018,RJ,190000621058,1,3968
2018,RJ,190000621059,1,172
2018,RJ,190000621060,1,84
2018,RJ,190000621061,1,5
2018,RJ,190000621062,1,160
2018,RJ,190000621063,1,261
2018,RJ,190000621064,1,3156
2018,RJ,190000621065,1,526
2018,RJ,190000621066,1,2036
2018,RJ,190000621067,1,225
2018,RJ,190000621068,1,368
2018,RJ,190000621069,1,332
2018,RJ,190000621070,1,3418
2018,RJ,190000621071,1,10
2018,RJ,190000621072,1,79
2018,RJ,190000621073,1,1013
2018,RJ,190000621074,1,151
2018,RJ,190000621075,1,187
2018,RJ,190000621076,1,527
2018,RJ,190000621078,1,25917
2018,RJ,190000621079,1,346
2018,RJ,190000621080,1,4462
2018,RJ,190000621081,1,40
2018,RJ,190000621082,1,34
2018,RJ,190000621083,1,156
2018,RJ,190000621084,1,544
2018,RJ,190000621085,1,6890
2018,RJ,190000621086,1,354
2018,RJ,190000621088,1,6676
2018,RJ,190000621089,1,175
2018,RJ,190000621090,1,197
2018,RJ,190000621091,1,2215
2018,RJ,190000621092,1,364
2018,RJ,190000621093,1,190
2018,RJ,190000621094,1,305
2018,RJ,190000621095,1,519
2018,RJ,190000621096,1,3670
2018,RJ,190000621097,1,253
2018,RJ,190000621098,1,7
2018,RJ,190000621099,1,990
2018,RJ,190000621101,1,69
2018,RJ,190000621102,1,60
2018,RJ,190000621103,1,145
2018,RJ,190000621104,1,186
2018,RJ,190000621105,1,364
2018,RJ,190000621106,1,0
2018,RJ,190000621107,1,12895
2018,RJ,190000621108,1,615
2018,RJ,190000621109,1,357
2018,RJ,190000621111,1,3587
2018,RJ,190000621112,1,679
2018,RJ,190000621113,1,513
2018,RJ,190000621114,1,333
2018,RJ,190000621115,1,211
2018,RJ,190000621116,1,352
2018,RJ,190000621117,1,407
2018,RJ,190000621118,1,4163
2018,RJ,190000621119,1,124
2018,RJ,190000621120,1,244
2018,RJ,190000621121,1,0
2018,RJ,190000621122,1,182
2018,RJ,190000621123,1,659
2018,RJ,190000621124,1,314
2018,RJ,190000621125,1,926
2018,RJ,190000621126,1,0
2018,RJ,190000621127,1,0
2018,RJ,190000621129,1,212
2018,RJ,190000621130,1,2993
2018,RJ,190000621131,1,171
2018,RJ,190000621132,1,52
2018,RJ,190000621133,1,828
2018,RJ,190000621134,1,86
2018,RJ,190000621135,1,0
2018,RJ,190000621136,1,376
2018,RJ,190000621137,1,738
2018,RJ,190000621138,1,493
2018,RJ,190000621139,1,0
2018,RJ,190000621140,1,253
2018,RJ,190000621141,1,408
2018,RJ,190000621142,1,109
2018,RJ,190000621143,1,279
2018,RJ,190000621144,1,1
2018,RJ,190000621145,1,236
2018,RJ,190000621820,1,507850
2018,RJ,190000622173,1,48949
2018,RJ,190000622174,1,10724
2018,RJ,190000622175,1,5914
2018,RJ,190000622176,1,2122
2018,RJ,190000622177,1,2038
2018,RJ,190000622178,1,2167
2018,RJ,190000622179,1,617
2018,RJ,190000622180,1,554
2018,RJ,190000622181,1,244
2018,RJ,190000622182,1,402
2018,RJ,190000622183,1,712
2018,RJ,190000622184,1,27559
2018,RJ,190000622185,1,601
2018,RJ,190000622186,1,229
2018,RJ,190000622187,1,33302
2018,RJ,190000622188,1,0
2018,RJ,190000622189,1,76
2018,RJ,190000622190,1,374
2018,RJ,190000622191,1,219
2018,RJ,190000622192,1,1584
2018,RJ,190000622193,1,169
2018,RJ,190000622194,1,4825
2018,RJ,190000622195,1,2283
2018,RJ,190000622196,1,163
2018,RJ,190000622197,1,31265
2018,RJ,190000622198,1,209
2018,RJ,190000622199,1,113
2018,RJ,190000622200,1,791
2018,RJ,190000622201,1,15114
2018,RJ,190000622202,1,142
2018,RJ,190000622203,1,325
2018,RJ,190000622204,1,1544
2018,RJ,190000622205,1,909
2018,RJ,190000622206,1,976
2018,RJ,190000622207,1,1689
2018,RJ,190000622208,1,2062
2018,RJ,190000622209,1,227
2018,RJ,190000622210,1,38449
2018,RJ,190000622211,1,156
2018,RJ,190000622212,1,1103
2018,RJ,190000622213,1,261
2018,RJ,190000622214,1,269
2018,RJ,190000622215,1,151
2018,RJ,190000622216,1,836
2018,RJ,190000622218,1,207
2018,RJ,190000622220,1,645
2018,RJ,190000622221,1,352
2018,RJ,190000622222,1,238
2018,RJ,190000622223,1,575
2018,RJ,190000622224,1,84
2018,RJ,190000622225,1,567
2018,RJ,190000622226,1,134
2018,RJ,190000622227,1,255
2018,RJ,190000622228,1,211
2018,RJ,190000622230,1,66
2018,RJ,190000622231,1,79
2018,RJ,190000622232,1,248
2018,RJ,190000622233,1,100
2018,RJ,190000622234,1,1223
2018,RJ,190000622235,1,157
2018,RJ,190000622236,1,39
2018,RJ,190000622237,1,418
2018,RJ,190000622238,1,183
2018,RJ,190000622239,1,105
2018,RJ,190000622240,1,433
2018,RJ,190000622241,1,158
2018,RJ,190000622242,1,488
2018,RJ,190000622243,1,46137
2018,RJ,190000622244,1,5729
2018,RJ,190000622245,1,17
2018,RJ,190000622246,1,3548
2018,RJ,190000622247,1,860
2018,RJ,190000622248,1,94
2018,RJ,190000622249,1,178
2018,RJ,190000622251,1,356
2018,RJ,190000622252,1,481
2018,RJ,190000622253,1,148
2018,RJ,190000622254,1,291
2018,RJ,190000622255,1,235
2018,RJ,190000622256,1,88
2018,RJ,190000622257,1,332
2018,RJ,190000622258,1,694
2018,RJ,190000622259,1,203
2018,RJ,190000622735,1,468
2018,RJ,190000622736,1,1935
2018,RJ,190000622737,1,230
2018,RJ,190000622738,1,256
2018,RJ,190000622739,1,79
2018,RJ,190000622740,1,297
2018,RJ,190000622741,1,597
2018,RJ,190000622742,1,254
2018,RJ,190000622743,1,143
2018,RJ,190000622744,1,94
2018,RJ,190000622745,1,392
2018,RJ,190000622746,1,86
2018,RJ,190000622747,1,304
2018,RJ,190000622749,1,1500
2018,RJ,190000622750,1,251
2018,RJ,190000622751,1,1492
2018,RJ,190000622752,1,182
2018,RJ,190000622753,1,88
2018,RJ,190000622754,1,266
2018,RJ,190000622756,1,64
2018,RJ,190000622758,1,64
2018,RJ,190000622759,1,347
2018,RJ,190000622760,1,317
2018,RJ,190000622761,1,70
2018,RJ,190000622764,1,360
2018,RJ,190000622765,1,118
2018,RJ,190000622766,1,954
2018,RJ,190000622767,1,11
2018,RJ,190000622768,1,215
2018,RJ,190000622769,1,271
2018,RJ,190000622770,1,111
2018,RJ,190000622771,1,64
2018,RJ,190000622772,1,0
2018,RJ,190000622773,1,25
2018,RJ,190000622774,1,0
2018,RJ,190000622775,1,87
2018,RJ,190000622776,1,417
2018,RJ,190000622777,1,354
2018,RJ,190000622778,1,0
2018,RJ,190000622779,1,0
2018,RJ,190000622781,1,121
2018,RJ,190000622782,1,80
2018,RJ,190000622783,1,460
2018,RJ,190000622784,1,0
2018,RJ,190000622852,1,689
2018,RJ,190000622853,1,541
2018,RJ,190000622854,1,3568
2018,RJ,190000622855,1,5683
2018,RJ,190000622856,1,156
2018,RJ,190000622857,1,1421
2018,RJ,190000622858,1,231
2018,RJ,190000622859,1,149
2018,RJ,190000622860,1,965
2018,RJ,190000622861,1,872
2018,RJ,190000622862,1,1529
2018,RJ,190000622863,1,0
2018,RJ,190000622864,1,227
2018,RJ,190000622865,1,789
2018,RJ,190000622866,1,3614
2018,RJ,190000622867,1,141
2018,RJ,190000622868,1,818
2018,RJ,190000622869,1,5918
2018,RJ,190000622870,1,2037
2018,RJ,190000622871,1,1095
2018,RJ,190000622872,1,956
2018,RJ,190000622873,1,816
2018,RJ,190000622874,1,894
2018,RJ,190000622875,1,381
2018,RJ,190000622876,1,978
2018,RJ,190000622877,1,1154
2018,RJ,190000622878,1,150
2018,RJ,190000622879,1,766
2018,RJ,190000622880,1,228
2018,RJ,190000622881,1,3312
2018,RJ,190000622882,1,652
2018,RJ,190000622883,1,85
2018,RJ,190000622884,1,229
2018,RJ,190000622885,1,7152
2018,RJ,190000622886,1,1317
2018,RJ,190000622887,1,926
2018,RJ,190000622888,1,435
2018,RJ,190000622889,1,0
2018,RJ,190000622890,1,324
2018,RJ,190000622891,1,117
2018,RJ,190000622892,1,302
2018,RJ,190000622893,1,328
2018,RJ,190000622894,1,1003
2018,RJ,190000622895,1,387
2018,RJ,190000622896,1,8907
2018,RJ,190000622897,1,30
2018,RJ,190000622898,1,11
2018,RJ,190000622899,1,1058
2018,RJ,190000622900,1,1302
2018,RJ,190000622901,1,157
2018,RJ,190000622902,1,1316
2018,RJ,190000622903,1,51
2018,RJ,190000622904,1,12726
2018,RJ,190000622905,1,368
2018,RJ,190000622907,1,6503
2018,RJ,190000622908,1,7185
2018,RJ,190000622909,1,1443
2018,RJ,190000622910,1,1442
2018,RJ,190000622911,1,504
2018,RJ,190000622912,1,69
2018,RJ,190000622913,1,509
2018,RJ,190000622914,1,224
2018,RJ,190000622915,1,306
2018,RJ,190000622916,1,1530
2018,RJ,190000622917,1,770
2018,RJ,190000622918,1,393
2018,RJ,190000622919,1,2529
2018,RJ,190000622920,1,587
2018,RJ,190000622921,1,741
2018,RJ,190000622922,1,110
2018,RJ,190000622923,1,1221
2018,RJ,190000622924,1,1116
2018,RJ,190000622925,1,2991
2018,RJ,190000622926,1,390
2018,RJ,190000622927,1,2605
2018,RJ,190000622928,1,24854
2018,RJ,190000622929,1,0
2018,RJ,190000622930,1,375
2018,RJ,190000622931,1,19974
2018,RJ,190000622932,1,4003
2018,RJ,190000622933,1,38416
2018,RJ,190000622934,1,684
2018,RJ,190000622935,1,561
2018,RJ,190000622936,1,2487
2018,RJ,190000622937,1,675
2018,RJ,190000622938,1,8348
2018,RJ,190000622940,1,23670
2018,RJ,190000622941,1,15733
2018,RJ,190000622942,1,672
2018,RJ,190000622943,1,1434
2018,RJ,190000622944,1,26
2018,RJ,190000622945,1,66
2018,RJ,190000622946,1,74
2018,RJ,190000623217,1,0
2018,RJ,190000623218,1,590
2018,RJ,190000623219,1,309
2018,RJ,190000623220,1,139
2018,RJ,190000623222,1,305
2018,RJ,190000623223,1,568
2018,RJ,190000623224,1,488
2018,RJ,190000623225,1,1501
2018,RJ,190000623226,1,64
2018,RJ,190000623227,1,366
2018,RJ,190000623228,1,948
2018,RJ,190000623229,1,2485
2018,RJ,190000623230,1,386
2018,RJ,190000623231,1,505
2018,RJ,190000623232,1,221
2018,RJ,190000623233,1,628
2018,RJ,190000623234,1,478
2018,RJ,190000623235,1,191
2018,RJ,190000623236,1,241
2018,RJ,190000623237,1,376
2018,RJ,190000623239,1,447
2018,RJ,190000623240,1,175
2018,RJ,190000623241,1,54
2018,RJ,190000623242,1,316
2018,RJ,190000623243,1,352
2018,RJ,190000623244,1,6462
2018,RJ,190000623245,1,0
2018,RJ,190000623246,1,215
2018,RJ,190000623247,1,1199
2018,RJ,190000623248,1,1902
2018,RJ,190000623249,1,2004
2018,RJ,190000623250,1,827
2018,RJ,190000623251,1,352
2018,RJ,190000623252,1,305
2018,RJ,190000623253,1,38500
2018,RJ,190000623254,1,25418
2018,RJ,190000623255,1,4771
2018,RJ,190000623256,1,1348
2018,RJ,190000623257,1,617
2018,RJ,190000623258,1,0
2018,RJ,190000623259,1,0
2018,RJ,190000623260,1,1180
2018,RJ,190000623261,1,192
2018,RJ,190000624640,1,1341
2018,RJ,190000624641,1,840
2018,RJ,190000624642,1,1509
2018,RJ,190000624643,1,692
2018,RJ,190000624644,1,6630
2018,RJ,190000624645,1,337
2018,RJ,190000624646,1,19946
2018,RJ,190000624647,1,5071
2018,RJ,190000624648,1,861
2018,RJ,190000624649,1,1170
2018,RJ,190000624650,1,498
2018,RJ,190000624651,1,332
2018,RJ,190000624652,1,1218
2018,RJ,190000624653,1,2897
2018,RJ,190000624654,1,3353
2018,RJ,190000624655,1,467
2018,RJ,190000624656,1,0
2018,RJ,190000624657,1,400
2018,RJ,190000624658,1,8500
2018,RJ,190000624659,1,275
2018,RJ,190000624660,1,9483
2018,RJ,190000624661,1,1363
2018,RJ,190000624662,1,140
2018,RJ,190000624663,1,1136
2018,RJ,190000624664,1,1055
2018,RJ,190000624665,1,294
2018,RJ,190000624666,1,407
2018,RJ,190000624667,1,4496
2018,RJ,190000624668,1,846
2018,RJ,190000624670,1,5758
2018,RJ,190000624671,1,192
2018,RJ,190000624672,1,39398
2018,RJ,190000624673,1,699
2018,RJ,190000624674,1,648
2018,RJ,190000624675,1,2994
2018,RJ,190000624676,1,5620
2018,RJ,190000624677,1,0
2018,RJ,190000624678,1,968
2018,RJ,190000624679,1,2503
2018,RJ,190000624680,1,602
2018,RJ,190000624681,1,24951
2018,RJ,190000624682,1,1680
2018,RJ,190000624683,1,0
2018,RJ,190000624684,1,380
2018,RJ,190000624685,1,2664
2018,RJ,190000624687,1,69
2018,RJ,190000624688,1,384
2018,RJ,190000624689,1,1376
2018,RJ,190000624690,1,267
2018,RJ,190000624691,1,1242
2018,RJ,190000624692,1,820
2018,RJ,190000624693,1,79
2018,RJ,190000624694,1,1346
2018,RJ,190000624695,1,601
2018,RJ,190000624696,1,1513
2018,RJ,190000624697,1,405
2018,RJ,190000624698,1,855
2018,RJ,190000624699,1,381
2018,RJ,190000624700,1,586
2018,RJ,190000624701,1,11396
2018,RJ,190000624702,1,10092
2018,RJ,190000624703,1,847
2018,RJ,190000624704,1,446
2018,RJ,190000624705,1,621
2018,RJ,190000624706,1,11093
2018,RJ,190000624707,1,383
2018,RJ,190000624708,1,1281
2018,RJ,190000624709,1,268
2018,RJ,190000624710,1,9163
2018,RJ,190000624711,1,3315
2018,RJ,190000624712,1,1921
2018,RJ,190000624713,1,193
2018,RJ,190000624714,1,2734
2018,RJ,190000624715,1,0
2018,RJ,190000624716,1,112
2018,RJ,190000624717,1,0
2018,RJ,190000624718,1,519
2018,RJ,190000624719,1,1116
2018,RJ,190000624720,1,77
2018,RJ,190000624721,1,163
2018,RJ,190000624722,1,315
2018,RJ,190000624723,1,305
2018,RJ,190000624724,1,35
2018,RJ,190000624725,1,257
2018,RJ,190000624726,1,0
2018,RJ,190000624727,1,223
2018,RJ,190000624728,1,894
2018,RJ,190000624729,1,0
2018,RJ,190000624730,1,348
2018,RJ,190000624731,1,0
2018,RJ,190000624732,1,0
2018,RJ,190000624733,1,143
2018,RJ,190000624734,1,0
2018,RJ,190000624735,1,278
2018,RJ,190000624736,1,0
2018,RJ,190000624737,1,0
2018,RJ,190000624738,1,286
2018,RJ,190000624739,1,0
2018,RJ,190000624740,1,171
2018,RJ,190000624741,1,0
2018,RJ,190000624742,1,0
2018,RJ,190000624743,1,820
2018,RJ,190000624744,1,454
2018,RJ,190000624745,1,1103
2018,RJ,190000624746,1,151
2018,RJ,190000624747,1,24800
2018,RJ,190000624748,1,348
2018,RJ,190000624749,1,342
2018,RJ,190000624750,1,20302
2018,RJ,190000624751,1,1066
2018,RJ,190000624752,1,312
2018,RJ,190000624753,1,414
2018,RJ,190000624754,1,88
2018,RJ,190000624755,1,112
2018,RJ,190000624756,1,72
2018,RJ,190000624757,1,196
2018,RJ,190000624758,1,87
2018,RJ,190000624759,1,5862
2018,RJ,190000624760,1,183
2018,RJ,190000624761,1,354
2018,RJ,190000624762,1,3591
2018,RJ,190000624763,1,0
2018,RJ,190000624764,1,102
2018,RJ,190000624765,1,340
2018,RJ,190000624766,1,12778
2018,RJ,190000624767,1,668
2018,RJ,190000624768,1,1058
2018,RJ,190000624769,1,90
2018,RJ,190000624770,1,2070
2018,RJ,190000624771,1,214
2018,RJ,190000624772,1,1135
2018,RJ,190000624773,1,154
2018,RJ,190000624774,1,221
2018,RJ,190000624775,1,527
2018,RJ,190000624776,1,37
2018,RJ,190000624777,1,269
2018,RJ,190000624778,1,33
2018,RJ,190000624779,1,102
2018,RJ,190000624780,1,0
2018,RJ,190000624781,1,247
2018,RJ,190000624782,1,2187
2018,RJ,190000624783,1,231
2018,RJ,190000624784,1,69
2018,RJ,190000624785,1,253
2018,RJ,190000624786,1,112
2018,RJ,190000624787,1,2483
2018,RJ,190000624788,1,3311
2018,RJ,190000624789,1,175
2018,RJ,190000624790,1,0
2018,RJ,190000624791,1,197
2018,RJ,190000624792,1,788
2018,RJ,190000624793,1,0
2018,RJ,190000624794,1,1368
2018,RJ,190000624795,1,2494
2018,RJ,190000624796,1,0
2018,RJ,190000624797,1,714
2018,RJ,190000624798,1,33597
2018,RJ,190000624799,1,3111
2018,RJ,190000624800,1,216
2018,RJ,190000624801,1,62
2018,RJ,190000624802,1,125
2018,RJ,190000624803,1,221
2018,RJ,190000624804,1,1769
2018,RJ,190000624805,1,1159
2018,RJ,190000624806,1,3077
2018,RJ,190000624807,1,347
2018,RJ,190000624808,1,794
2018,RJ,190000624809,1,6
2018,RJ,190000624810,1,0
2018,RJ,190000624811,1,0
2018,RJ,190000624812,1,103
2018,RJ,190000624813,1,360
2018,RJ,190000625120,1,1904
2018,RJ,190000625121,1,342
2018,RJ,190000625122,1,850
2018,RJ,190000625123,1,916
2018,RJ,190000625124,1,0
2018,RJ,190000625125,1,4131
2018,RJ,190000625126,1,5330
2018,RJ,190000625127,1,390
2018,RJ,190000625128,1,421
2018,RJ,190000625129,1,518
2018,RJ,190000625130,1,17851
2018,RJ,190000625131,1,285
2018,RJ,190000625132,1,479
2018,RJ,190000625133,1,2364
2018,RJ,190000625134,1,478
2018,RJ,190000625135,1,202
2018,RJ,190000625136,1,286
2018,RJ,190000625137,1,160
2018,RJ,190000625138,1,10568
2018,RJ,190000625139,1,66
2018,RJ,190000625140,1,306
2018,RJ,190000625141,1,202
2018,RJ,190000625142,1,47
2018,RJ,190000625143,1,120
2018,RJ,190000625144,1,583
2018,RJ,190000625145,1,207
2018,RJ,190000625146,1,308
2018,RJ,190000625148,1,199
2018,RJ,190000625149,1,142
2018,RJ,190000625151,1,4170
2018,RJ,190000625152,1,0
2018,RJ,190000625153,1,0
2018,RJ,190000625154,1,8559
2018,RJ,190000625155,1,374
2018,RJ,190000625156,1,320
2018,RJ,190000625157,1,1007
2018,RJ,190000625158,1,1615
2018,RJ,190000625159,1,240
2018,RJ,190000625160,1,151
2018,RJ,190000625161,1,0
2018,RJ,190000625163,1,351
2018,RJ,190000625164,1,176
2018,RJ,190000625165,1,46
2018,RJ,190000625166,1,92
2018,RJ,190000625167,1,497
2018,RJ,190000625168,1,1047
2018,RJ,190000625169,1,508
2018,RJ,190000625170,1,1778
2018,RJ,190000625171,1,172
2018,RJ,190000625172,1,1047
2018,RJ,190000625173,1,6152
2018,RJ,190000625174,1,0
2018,RJ,190000625175,1,5458
2018,RJ,190000625176,1,1653
2018,RJ,190000625177,1,1669
2018,RJ,190000625178,1,7180
2018,RJ,190000625179,1,186
2018,RJ,190000625180,1,0
2018,RJ,190000625181,1,215
2018,RJ,190000625182,1,636
2018,RJ,190000625183,1,1617
2018,RJ,190000625184,1,441
2018,RJ,190000625185,1,0
2018,RJ,190000625186,1,541
2018,RJ,190000625187,1,0
2018,RJ,190000625188,1,85
2018,RJ,190000625189,1,787
2018,RJ,190000625190,1,1106
2018,RJ,190000625191,1,229
2018,RJ,190000625192,1,344
2018,RJ,190000625193,1,2082
2018,RJ,190000625194,1,2611
2018,RJ,190000625195,1,50284
2018,RJ,190000625196,1,233
2018,RJ,190000625197,1,1707
2018,RJ,190000625198,1,317
2018,RJ,190000625199,1,12348
2018,RJ,190000625200,1,477
2018,RJ,190000625201,1,26361
2018,RJ,190000625202,1,164
2018,RJ,190000625203,1,138
2018,RJ,190000625204,1,1546
2018,RJ,190000625205,1,602
2018,RJ,190000625206,1,163
2018,RJ,190000625207,1,332
2018,RJ,190000625208,1,1829
2018,RJ,190000625209,1,1069
2018,RJ,190000625210,1,7686
2018,RJ,190000625211,1,292
2018,RJ,190000625212,1,174
2018,RJ,190000625213,1,116
2018,RJ,190000625214,1,170
2018,RJ,190000625215,1,167
2018,RJ,190000625216,1,294
2018,RJ,190000625217,1,1704
2018,RJ,190000625218,1,169
2018,RJ,190000625219,1,0
2018,RJ,190000625220,1,7806
2018,RJ,190000625221,1,4871
2018,RJ,190000625222,1,11106
2018,RJ,190000625223,1,18
2018,RJ,190000625224,1,1511
2018,RJ,190000625225,1,0
2018,RJ,190000625226,1,1913
2018,RJ,190000625227,1,317
2018,RJ,190000625228,1,155
2018,RJ,190000625229,1,1603
2018,RJ,190000625230,1,531
2018,RJ,190000625231,1,108
2018,RJ,190000625232,1,4104
2018,RJ,190000625233,1,1049
2018,RJ,190000625234,1,685
2018,RJ,190000625235,1,3062
2018,RJ,190000625237,1,528
2018,RJ,190000625238,1,23951
2018,RJ,190000625239,1,256
2018,RJ,190000625240,1,160
2018,RJ,190000625241,1,525
2018,RJ,190000625242,1,294
2018,RJ,190000625243,1,0
2018,RJ,190000625244,1,565
2018,RJ,190000625245,1,1727
2018,RJ,190000625246,1,132
2018,RJ,190000625249,1,18003
2018,RJ,190000625250,1,484
2018,RJ,190000625251,1,0
2018,RJ,190000625252,1,1950
2018,RJ,190000625253,1,816
2018,RJ,190000625255,1,0
2018,RJ,190000625256,1,5841
2018,RJ,190000625257,1,143
